"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-12-04","70","87","53"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-12-05","68","86","51"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-12-06","70",,"52"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-12-07","68","90","53"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-12-08","67",,"51"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-12-09","74",,"56"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-12-10","66","93","54"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-12-11","67",,"51"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-12-12","70",,"53"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-12-13","72",,"55"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-12-14","74","91","57"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-12-15","71","86","54"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-12-16","72",,"55"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-12-17","70","89","53"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-12-18","60","87",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-12-19","63",,"46"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-12-20","68",,"51"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-12-21","73",,"55"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-12-22","73","92","56"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-12-23","71","88",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-12-24","72",,"57"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-12-25","75",,"56"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-12-26","72","93","56"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-12-27","67","85","54"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-12-28","72",,"58"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-12-29","69","88","56"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-12-30","71",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2020-12-31","76","90","58"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-01-01","74","92","58"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-01-02","70","87","57"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-01-03","71","88","57"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-01-04","74","89","58"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-01-05","68","89","53"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-01-06","69","85","53"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-01-07","72",,"56"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-01-08","71","88","56"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-01-09","65","85",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-01-10","66",,"49"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-01-11","67","84","49"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-01-12","71",,"54"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-01-13","71","89","51"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-01-14","70","88","53"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-01-15","71","87","54"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-01-16","71","87",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-01-17","73",,"54"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-01-18","74","91","56"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-01-19","73","94","59"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-01-20","72","87","58"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-01-21","71","89","59"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-01-22","72",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-01-23","72","89",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-01-24","75","87","62"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-01-25","73","88",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-01-26","72","87","59"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-01-27","70","87","56"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-01-28","72","87","58"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-01-29","68","85",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-01-30","64",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-01-31","66",,"61"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-02-01","64","78","53"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-02-02","65",,"55"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-02-03","69",,"53"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-02-04","75","90","58"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-02-05","66","90",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-02-06","63","77","56"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-02-07","65",,"60"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-02-08","66",,"54"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-02-09","69",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-02-10","66","89",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-02-13","69",,"59"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-02-14","64","78","54"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-02-15","64","79","55"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-02-16","61","76","54"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-02-17","64",,"55"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-02-18","64",,"52"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-02-19","59","81",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-02-21","81",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-02-22","69",,"51"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-02-23","72",,"54"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-02-24","70","91","55"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-02-25","70","86","55"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-02-26","70",,"54"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-02-27","71",,"54"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-02-28","74",,"56"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-03-01","72","93","56"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-03-02","68",,"57"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-03-03","71",,"57"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-03-04","74",,"60"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-03-05","70","93","56"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-03-06","69","83","57"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-03-07","72",,"57"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-03-08","76",,"60"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-03-09","71","94","56"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-03-10","67","87",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-03-11","68","82","55"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-03-12","71",,"60"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-03-13","68","86","56"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-03-14","65","83","53"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-03-15","59","82","55"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-03-16","63",,"55"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-03-17","65",,"57"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-03-18","59","78","53"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-03-19","59","69","53"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-03-20","61",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-03-21","63","78","51"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-03-22","64",,"50"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-03-23","66","83","50"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-03-24","65","82","50"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-03-25","59","78","49"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-03-26","60",,"42"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-03-27","65",,"43"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-03-28","65","87","47"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-03-29","60","83","48"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-03-30","60",,"47"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-03-31","61","75",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-04-01","58","77","51"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-04-02","59",,"42"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-04-03","65",,"46"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-04-04","60","87","51"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-04-05","60",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-04-06","61",,"47"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-04-07","63",,"48"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-04-08","64","78","55"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-04-09","60","74","45"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-04-10","59","74","49"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-04-11","60",,"42"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-04-12","64",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-04-13","66",,"46"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-04-14","63","89","48"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-04-15","62","81","45"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-04-16","63","81","47"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-04-17","58","81","50"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-04-18","58",,"51"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-04-19","57","75","44"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-04-20","56","69","49"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-04-21","62",,"52"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-04-22","56","75","43"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-04-23","55","72","52"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-04-24","57",,"41"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-04-25","58",,"40"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-04-26","59","78",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-04-27","56","78","42"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-04-28","57",,"41"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-04-29","57","78",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-04-30","54","74","49"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-05-01","53",,"42"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-05-02","58",,"49"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-05-03","56","69","44"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-05-04","54",,"41"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-05-05","55",,"40"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-05-06","58",,"39"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-05-07","58",,"49"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-05-08","55",,"46"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-05-09","55",,"44"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-05-10","54",,"38"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-05-11","55",,"37"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-05-12","56",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-05-13","56",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-05-14","58",,"45"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-05-15","57",,"48"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-05-16","54",,"39"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-05-17","59",,"41"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-05-18","51",,"46"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-05-19","55",,"50"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-05-20","50",,"42"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-05-21","51",,"45"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-05-22","47",,"32"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-05-23","47",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-05-24","54",,"38"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-05-25","53",,"37"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-05-26","53",,"35"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-05-27","53",,"35"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-05-28","55",,"42"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-05-29","51",,"41"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-05-30","52",,"35"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-05-31","58",,"47"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-06-01","59",,"53"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-06-02","60",,"48"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-06-03","58",,"44"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-06-04","56",,"47"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-06-05","58",,"51"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-06-06","54",,"48"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-06-07","56",,"47"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-06-08","52",,"37"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-06-09","51",,"39"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-06-10","53",,"42"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-06-11","52",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-06-12","54",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-06-13","51",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-06-14","50",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-06-15","48",,"44"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-06-16","53",,"43"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-06-17","49",,"34"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-06-18","44",,"32"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-06-19","49",,"46"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-06-20","44",,"35"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-06-21","47",,"33"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-06-22","48",,"36"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-06-23","48",,"41"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-06-24","45",,"35"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-06-25","47",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-06-26","46",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-06-27","39",,"27"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-06-28","42",,"26"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-06-29","46",,"29"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-06-30","47",,"37"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-07-01","46",,"33"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-07-02","48",,"33"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-07-03","46",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-07-04","46",,"30"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-07-05","47",,"31"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-07-06","46",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-07-07","46",,"32"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-07-08","48",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-07-09","45",,"33"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-07-10","46",,"29"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-07-11","47",,"32"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-07-12","44",,"37"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-07-13","40",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-07-14","41",,"26"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-07-15","43",,"26"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-07-16","44",,"31"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-07-17","43",,"26"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-07-18","45",,"25"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-07-19","50",,"30"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-07-20","52",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-07-21","55",,"36"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-07-22","52",,"33"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-07-23","50",,"33"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-07-24","46",,"42"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-07-25","47",,"38"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-07-26","50",,"42"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-07-27","46",,"27"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-07-28","47",,"27"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-07-29","49",,"27"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-07-30","48",,"28"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-07-31","48",,"30"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-08-01","54",,"32"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-08-02","55",,"33"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-08-03","54",,"34"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-08-04","50",,"34"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-08-05","48",,"40"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-08-06","49",,"35"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-08-07","47",,"44"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-08-08","50",,"46"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-08-09","47",,"34"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-08-10","48",,"31"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-08-11","49",,"30"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-08-12","44",,"34"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-08-13","43",,"30"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-08-14","46",,"27"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-08-15","47",,"42"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-08-16","52",,"44"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-08-17","55",,"46"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-08-18","56",,"52"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-08-19","52",,"46"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-08-20","49",,"40"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-08-21","52",,"42"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-08-22","52",,"47"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-08-23","50",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-08-24","48",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-08-25","51",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-08-26","49",,"36"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-08-27","50",,"41"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-08-28","56",,"46"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-08-29","58",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-08-30","51",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-08-31","52",,"45"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-09-01","51",,"37"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-09-02","55",,"42"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-09-03","51",,"48"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-09-04","53",,"42"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-09-05","53",,"38"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-09-06","51",,"46"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","2021-09-07","50",,"45"
